,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type,position,initial_cost,team_name
499,Danny,Ings,22,2,198,2800,44,458.3,1010.0,1558.0,40,736,302.4,6,0,3,31.4,76,4,FWD,60,SOU
500,Michael,Obafemi,3,2,45,655,12,130.7,170.8,235.0,2,165,53.4,3,0,1,0.2,49,4,FWD,50,SOU
501,Shane,Long,2,3,62,1386,20,264.8,190.8,536.0,4,159,99.4,5,0,0,2.1,46,4,FWD,50,SOU
502,Sam,Gallagher,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,4,FWD,45,SOU
503,Fraser,Forster,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,42,1,GK,45,SOU
504,Alex,McCarthy,0,0,104,2520,35,10.0,652.0,0.0,8,491,66.0,7,0,0,3.9,45,1,GK,45,SOU
505,Angus,Gunn,0,0,29,900,25,0.0,219.4,0.0,3,166,22.1,2,0,0,1.3,42,1,GK,45,SOU
506,Nathan,Redmond,4,4,107,2763,51,539.1,517.2,752.0,8,412,181.2,7,0,2,1.0,62,3,MID,65,SOU
507,James,Ward-Prowse,5,4,117,3420,60,989.9,864.6,548.0,8,587,240.7,9,0,9,1.7,57,3,MID,60,SOU
508,Mohamed,Elyounoussi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,52,3,MID,55,SOU
509,Stuart,Armstrong,5,4,98,1706,25,274.9,418.2,431.0,10,301,112.4,7,0,4,1.0,52,3,MID,55,SOU
510,Mario,Lemina,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,46,3,MID,50,SOU
511,Pierre-Emile,Højbjerg,0,3,75,2750,51,469.0,493.0,368.0,1,412,133.1,7,0,5,0.3,48,3,MID,50,SOU
512,Tyreke,Johnson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,3,MID,45,SOU
513,Callum,Slattery,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,44,3,MID,45,SOU
514,Oriol,Romeu Vidal,0,0,51,1855,38,272.9,333.2,69.0,1,301,67.6,5,0,5,1.3,43,3,MID,45,SOU
515,Kyle,Walker-Peters,0,1,32,944,12,108.6,168.2,48.0,2,194,32.2,2,0,1,0.7,44,2,DEF,50,SOU
516,Che,Adams,4,4,78,1095,17,184.9,226.2,524.0,8,242,92.3,4,0,0,0.4,53,4,FWD,60,SOU
517,Moussa,Djenepo,2,2,40,920,14,153.4,224.4,252.0,3,151,62.9,2,1,4,0.1,52,3,MID,55,SOU
518,Wesley,Hoedt,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,42,2,DEF,45,SOU
519,Sofiane,Boufal,0,3,34,753,17,203.7,149.4,267.0,0,99,62.0,1,0,2,0.1,55,3,MID,55,SOU
520,Kevin,Danso,0,1,9,275,8,26.0,58.4,6.0,0,46,8.9,1,1,0,0.0,42,2,DEF,45,SOU
521,Daniel,N'Lundulu,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,4,FWD,45,SOU
522,Harry,Lewis,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,1,GK,40,SOU
523,William,Smallbone,0,2,24,389,4,53.2,70.2,43.0,1,84,16.5,3,0,0,0.0,45,3,MID,45,SOU
524,Nathan,Tella,0,0,1,2,0,0.0,3.0,17.0,0,3,2.0,0,0,0,0.0,45,3,MID,45,SOU
525,Jake,Vokins,0,0,2,90,1,16.7,8.4,3.0,0,10,2.8,0,0,0,0.0,40,2,DEF,40,SOU
526,Alexandre,Jankewitz,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,SOU
527,Will,Ferry,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,SOU
528,Jacob,Maddox,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,SOU
529,Ben,Davies,0,0,41,1430,19,172.4,279.8,94.0,2,223,54.4,4,0,6,0.3,53,2,DEF,55,TOT
530,Jan,Vertonghen,1,1,62,1644,24,56.1,398.4,63.0,5,346,51.9,4,0,2,1.5,52,2,DEF,55,TOT
531,Toby,Alderweireld,2,2,97,2957,39,196.0,773.6,182.0,6,576,115.2,7,0,7,5.0,53,2,DEF,55,TOT
532,Davinson,Sánchez,0,2,64,2431,37,31.0,550.0,82.0,4,443,66.5,4,0,6,1.0,53,2,DEF,55,TOT
533,Kieran,Trippier,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,55,2,DEF,55,TOT
534,Juan,Foyth,0,0,3,66,3,12.5,18.6,0.0,0,9,3.1,0,0,1,0.0,48,2,DEF,50,TOT
535,Serge,Aurier,1,7,124,2699,33,508.1,655.2,252.0,15,623,141.6,9,1,2,7.7,51,2,DEF,50,TOT
536,Harry,Kane,18,2,158,2588,36,391.0,843.8,1071.0,26,587,230.6,6,0,4,13.1,110,4,FWD,110,TOT
537,Vincent,Janssen,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,4,FWD,45,TOT
538,Hugo,Lloris,0,0,98,1808,21,0.0,564.6,0.0,13,422,56.5,6,0,0,4.1,53,1,GK,55,TOT
539,Paulo,Gazzaniga,0,0,58,1612,26,10.0,449.8,0.0,6,300,46.1,2,0,1,1.5,41,1,GK,45,TOT
540,Heung-Min,Son,11,13,169,2478,32,606.1,800.6,1144.0,18,544,254.6,7,2,0,8.5,97,3,MID,95,TOT
541,Christian,Eriksen,2,2,48,1090,18,348.9,262.4,225.0,6,205,83.3,1,0,5,2.3,86,3,MID,90,TOT
542,Bamidele,Alli,8,6,117,1845,25,328.6,531.2,627.0,12,349,148.9,4,0,2,2.7,83,3,MID,85,TOT
543,Lucas,Rodrigues Moura da Silva,4,5,100,2235,29,477.1,494.6,751.0,3,330,172.1,6,0,3,4.1,70,3,MID,75,TOT
544,Erik,Lamela,2,5,65,1203,12,284.2,226.2,337.0,2,220,84.5,5,0,3,1.1,57,3,MID,60,TOT
545,Harry,Winks,0,0,52,2223,31,323.4,361.8,74.0,0,369,76.1,6,0,9,0.3,52,3,MID,55,TOT
546,Victor,Wanyama,0,0,1,24,2,0.9,1.2,0.0,0,5,0.2,0,0,1,0.1,47,3,MID,50,TOT
547,Moussa,Sissoko,2,1,69,2451,31,275.7,346.0,189.0,0,386,81.0,7,0,8,1.3,48,3,MID,50,TOT
548,Eric,Dier,0,2,36,1340,23,100.2,297.2,56.0,0,172,45.6,3,0,5,0.2,48,3,MID,50,TOT
549,Luke,Amos,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,3,MID,45,TOT
550,Oliver,Skipp,0,0,7,74,1,1.6,15.2,0.0,0,23,1.8,0,0,0,0.6,42,3,MID,45,TOT
