,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type,position,initial_cost,team_name
415,Matt,Targett,0,0,2,166,6,38.6,42.2,0.0,0,35,8.1,0,0,0,0.1,43,2,DEF,45,SOU
416,Cédric,Soares,0,3,85,2794,44,455.6,507.0,159.0,2,481,112.3,7,0,3,4.0,47,2,DEF,50,SOU
417,Jérémy,Pied,0,1,7,180,3,29.9,65.8,4.0,1,47,10.0,0,0,0,0.1,42,2,DEF,45,SOU
418,Jack,Stephens,2,0,58,1980,33,68.3,506.6,224.0,2,360,79.9,5,1,6,0.5,45,2,DEF,50,SOU
419,Sam,McQueen,0,0,14,142,2,34.2,29.4,8.0,2,49,7.2,1,0,0,0.1,42,2,DEF,45,SOU
420,Jan,Bednarek,1,0,22,427,5,1.9,110.0,19.0,0,88,13.1,2,0,1,0.6,41,2,DEF,45,SOU
421,Steven,Davis,3,2,71,1515,21,350.8,345.2,126.0,6,337,82.5,4,0,0,1.3,47,3,MID,50,SOU
422,James,Ward-Prowse,3,5,84,1708,29,613.9,363.4,296.0,8,367,127.1,2,0,3,1.7,49,3,MID,55,SOU
423,Dusan,Tadic,6,3,122,2791,43,950.9,588.6,656.0,10,464,219.5,10,0,4,3.2,62,3,MID,65,SOU
424,Jordy,Clasie,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,3,MID,45,SOU
425,Oriol,Romeu Vidal,1,0,68,2897,47,338.7,616.2,231.0,0,474,118.7,8,0,11,2.5,42,3,MID,45,SOU
426,Pierre-Emile,Højbjerg,0,0,39,1666,30,258.4,266.6,148.0,0,261,67.6,3,0,6,0.4,43,3,MID,45,SOU
427,Sofiane,Boufal,2,2,55,1206,24,351.6,289.4,397.0,2,215,103.7,1,0,1,0.2,57,3,MID,60,SOU
428,Joshua,Sims,0,0,8,160,2,43.5,32.6,149.0,0,18,22.5,1,0,0,0.1,43,3,MID,45,SOU
429,Nathan,Redmond,1,3,72,1938,31,630.9,347.0,493.0,3,296,147.2,7,0,3,1.8,59,3,MID,65,SOU
430,Shane,Long,2,2,53,1570,28,301.9,235.6,512.0,0,167,104.6,4,0,6,0.5,56,4,FWD,60,SOU
431,Charlie,Austin,7,1,72,1024,15,89.4,302.8,689.0,9,215,107.7,4,0,2,1.4,58,4,FWD,65,SOU
432,Manolo,Gabbiadini,5,0,66,1067,17,133.9,203.0,269.0,10,204,58.6,4,0,2,1.4,62,4,FWD,70,SOU
433,Mario,Lemina,1,1,58,1715,31,170.6,363.6,145.0,5,337,67.8,4,0,2,0.2,48,3,MID,50,SOU
434,Stuart,Taylor,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,40,1,GK,40,SOU
435,Wesley,Hoedt,0,2,74,2520,42,130.9,661.6,146.0,11,532,93.8,5,0,7,0.1,50,2,DEF,50,SOU
436,Michael,Obafemi,0,0,1,8,0,1.3,0.0,4.0,0,-1,0.3,0,0,0,0.7,45,4,FWD,45,SOU
437,Guido,Carrillo,0,1,15,449,8,64.2,50.2,179.0,0,40,29.4,1,0,0,0.0,59,4,FWD,65,SOU
438,Kurt,Zouma,1,0,87,2887,50,91.8,814.2,235.0,5,554,114.4,7,0,1,2.0,54,2,DEF,55,STO
439,Jack,Butland,0,0,125,3150,61,10.0,1013.4,0.0,16,687,102.5,6,0,0,2.5,50,1,GK,50,STO
440,Lee,Grant,0,0,5,270,7,0.0,64.2,0.0,0,44,6.3,0,0,0,0.2,42,1,GK,45,STO
441,Ryan,Shawcross,1,1,67,2371,40,26.5,656.0,276.0,2,356,96.0,5,0,2,0.8,48,2,DEF,50,STO
442,Geoff,Cameron,0,0,33,1522,30,77.2,265.4,46.0,0,220,39.0,2,0,2,0.2,43,2,DEF,45,STO
443,Erik,Pieters,0,1,71,2717,50,247.2,567.4,58.0,1,456,87.3,7,0,5,0.4,47,2,DEF,50,STO
444,Marc,Muniesa,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,2,DEF,45,STO
445,Glen,Johnson,0,0,5,546,14,56.8,86.6,41.0,0,70,18.4,0,0,3,0.3,41,2,DEF,45,STO
446,Josh,Tymon,0,0,0,162,9,4.9,20.4,0.0,0,18,2.5,0,0,0,0.0,44,2,DEF,45,STO
447,Joe,Allen,2,6,109,3139,55,512.3,691.8,339.0,12,527,154.3,6,0,8,1.7,51,3,MID,55,STO
448,Charlie,Adam,0,0,10,405,9,114.4,73.2,84.0,0,57,27.1,2,1,2,0.1,47,3,MID,50,STO
449,Glenn,Whelan,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,STO
450,Ibrahim,Afellay,0,0,6,162,9,5.5,12.6,0.0,0,29,1.8,0,0,1,0.0,48,3,MID,50,STO
451,Xherdan,Shaqiri,8,9,155,3039,58,1151.6,718.0,676.0,19,554,255.2,6,0,5,8.6,61,3,MID,60,STO
452,Giannelli,Imbula,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,3,MID,45,STO
453,Bojan,Krkic Perez,0,0,2,71,1,13.3,0.0,6.0,0,5,1.9,0,0,0,0.0,55,3,MID,55,STO
454,Ramadan,Sobhi,2,1,51,1227,30,237.9,237.6,206.0,2,226,68.1,2,0,2,0.5,45,3,MID,50,STO
455,Darren,Fletcher,1,1,67,2217,49,359.8,346.2,72.0,3,337,77.8,4,0,0,0.4,47,3,MID,50,STO
456,Peter,Crouch,5,2,73,1551,27,321.2,289.2,390.0,6,225,99.9,2,0,4,2.4,48,4,FWD,50,STO
457,Mame Biram,Diouf,6,3,99,2592,49,285.4,482.0,832.0,8,350,159.6,8,0,6,1.9,52,4,FWD,55,STO
458,Saido,Berahino,0,1,20,483,13,51.8,40.4,149.0,0,42,23.7,2,0,0,0.3,55,4,FWD,60,STO
459,Kevin,Wimmer,0,0,19,1321,32,38.8,297.0,28.0,1,196,36.5,1,0,5,0.3,40,2,DEF,45,STO
460,Eric Maxim,Choupo-Moting,5,5,107,2241,45,327.5,505.6,851.0,9,341,168.1,5,0,3,1.9,52,3,MID,55,STO
461,Jesé,Rodríguez Ruiz,1,1,31,609,17,127.7,110.4,171.0,2,93,40.8,1,0,0,2.0,54,3,MID,60,STO
462,Bruno,Martins Indi,0,0,20,1242,28,48.3,241.8,60.0,0,171,35.1,1,0,3,0.0,49,2,DEF,50,STO
463,Harry,Souttar,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,2,DEF,40,STO
464,Thomas,Edwards,0,0,6,481,15,23.0,93.4,10.0,0,81,12.7,0,0,0,0.3,40,2,DEF,40,STO
465,Julien,Ngoy,0,0,1,19,2,1.8,1.0,0.0,0,4,0.3,0,0,0,0.3,45,4,FWD,45,STO
466,Jakob,Haugaard,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,1,GK,40,STO
467,Stephen,Ireland,0,0,4,128,4,17.8,14.4,11.0,0,13,4.3,0,0,1,0.0,45,3,MID,45,STO
468,Moritz,Bauer,0,0,41,1307,18,189.9,181.8,67.0,1,201,44.0,5,0,4,0.4,45,2,DEF,45,STO
469,Konstantinos,Stafylidis,0,0,6,334,6,23.8,68.2,18.0,0,38,11.0,0,0,0,0.0,43,2,DEF,45,STO
470,Papa Alioune,Ndiaye,2,1,41,1138,17,116.7,298.4,133.0,5,159,55.0,2,0,5,0.0,50,3,MID,55,STO
471,Tyrese,Campbell,0,0,4,75,2,2.6,13.0,28.0,0,11,4.4,0,0,0,0.5,45,4,FWD,45,STO
472,Lasse,Sorenson,0,1,5,75,1,25.4,29.6,0.0,0,27,5.5,0,0,0,0.0,45,3,MID,45,STO
473,Andy,King,3,1,51,1247,26,116.9,239.8,204.0,1,225,56.2,1,0,2,3.5,42,3,MID,45,SWA
474,Lukasz,Fabianski,0,0,157,3420,56,10.0,1087.8,0.0,14,772,109.9,9,0,0,10.1,47,1,GK,45,SWA
475,Kristoffer,Nordfeldt,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.5,39,1,GK,40,SWA
476,Kyle,Naughton,0,2,101,3030,50,253.3,670.6,141.0,11,561,106.9,9,0,1,6.3,46,2,DEF,45,SWA
477,Angel,Rangel,0,0,4,154,3,22.1,24.2,2.0,0,28,4.8,0,0,0,7.3,39,2,DEF,40,SWA
478,Federico,Fernández,1,1,85,2676,44,75.4,736.0,187.0,10,500,100.0,7,0,5,3.3,45,2,DEF,45,SWA
479,Stephen,Kingsley,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,2,DEF,45,SWA
480,Mike,van der Hoorn,1,0,74,1944,27,72.6,460.6,160.0,4,396,69.4,8,0,4,1.2,44,2,DEF,45,SWA
481,Alfie,Mawson,2,1,112,3420,56,86.4,848.4,254.0,7,662,119.4,9,0,3,4.1,51,2,DEF,50,SWA
482,Martin,Olsson,0,1,89,3149,50,295.9,324.4,133.0,0,454,75.4,10,0,7,0.3,50,2,DEF,50,SWA
483,Wayne,Routledge,0,0,17,420,11,95.7,56.6,76.0,0,57,22.6,1,0,1,0.1,51,3,MID,55,SWA
484,Leon,Britton,0,0,10,301,1,8.5,18.4,4.0,0,38,3.0,3,0,1,0.1,44,3,MID,45,SWA
485,Jay,Fulton,0,0,1,17,0,0.1,0.2,0.0,0,1,0.0,0,0,1,0.0,43,3,MID,45,SWA
486,Sung-yueng,Ki,2,2,73,1865,29,338.1,307.2,152.0,9,340,79.7,5,0,2,0.9,46,3,MID,50,SWA
487,Jefferson,Montero,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,3,MID,50,SWA
488,Leroy,Fer,1,1,41,1394,26,180.0,240.6,139.0,0,201,56.0,4,0,5,0.2,52,3,MID,55,SWA
489,Nathan,Dyer,0,1,41,1300,21,211.1,103.8,174.0,0,139,48.7,3,0,2,0.2,44,3,MID,45,SWA
490,Tom,Carroll,0,4,85,2562,39,748.6,452.8,172.0,6,431,137.5,7,0,3,4.5,43,3,MID,45,SWA
491,Modou,Barrow,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,3,MID,50,SWA
492,Luciano,Narsingh,1,0,30,614,15,149.5,109.4,155.0,3,97,41.4,1,0,0,0.0,47,3,MID,50,SWA
493,Roque,Mesa,0,0,18,753,16,85.7,89.0,34.0,0,125,20.9,2,0,3,0.4,42,3,MID,45,SWA
494,Oliver,McBurnie,0,1,16,267,5,30.4,38.4,105.0,0,45,17.4,0,0,0,1.7,46,4,FWD,45,SWA
495,Jordan,Ayew,7,2,108,2850,49,350.4,562.2,944.0,12,382,185.8,7,1,2,9.5,54,4,FWD,50,SWA
496,Tammy,Abraham,5,3,86,1715,31,182.6,269.2,693.0,11,238,114.2,4,0,0,3.4,54,4,FWD,55,SWA
497,André,Ayew,3,5,77,1834,42,283.1,319.4,429.0,2,249,102.7,3,0,5,1.0,68,3,MID,70,SWA
498,Kyle,Bartley,0,0,5,233,4,21.2,75.0,16.0,0,29,11.2,0,0,2,0.1,43,2,DEF,45,SWA
499,Sam,Clucas,3,1,75,2039,30,270.1,362.4,233.0,4,305,86.2,5,0,2,0.4,47,3,MID,50,SWA
500,Renato,Sanches,0,0,20,699,10,135.0,71.8,64.0,0,83,27.0,2,0,1,0.3,43,3,MID,50,SWA
501,Wilfried,Bony,2,1,33,701,8,70.6,119.0,211.0,3,103,39.3,2,0,2,0.1,56,4,FWD,60,SWA
502,Joe,Rodon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,SWA
503,Erwin,Mulder,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,1,GK,40,SWA
504,Connor,Roberts,0,0,7,267,4,12.8,26.2,2.0,0,41,4.1,0,0,0,0.3,40,2,DEF,40,SWA
505,Fernando,Llorente,1,0,22,224,2,66.7,60.2,99.0,2,70,22.6,1,0,1,0.2,73,4,FWD,75,TOT
506,Hugo,Lloris,0,0,144,3240,35,0.1,726.4,0.0,6,694,72.3,15,0,1,9.3,55,1,GK,55,TOT
507,Michel,Vorm,0,0,3,90,1,0.0,19.0,0.0,0,17,1.9,0,0,0,0.1,48,1,GK,50,TOT
508,Toby,Alderweireld,0,0,43,1177,13,67.8,249.2,50.0,3,247,36.8,5,0,3,5.0,58,2,DEF,60,TOT
509,Danny,Rose,0,2,24,800,14,181.6,159.4,117.0,0,136,45.9,2,0,4,0.3,64,2,DEF,65,TOT
510,Jan,Vertonghen,0,1,138,3203,31,205.7,774.4,243.0,13,778,122.7,16,0,4,10.1,61,2,DEF,60,TOT
511,Ben,Davies,2,7,143,2323,20,698.8,610.0,201.0,14,615,151.0,12,0,3,21.9,58,2,DEF,55,TOT
512,Kieran,Trippier,0,7,113,1912,21,617.5,459.0,78.0,18,539,115.6,9,0,1,4.8,52,2,DEF,55,TOT
513,Eric,Dier,0,2,85,2822,30,293.4,604.2,289.0,2,477,118.6,15,0,4,2.4,47,3,MID,50,TOT
514,Mousa,Dembélé,0,0,52,1875,22,303.1,309.2,73.0,3,358,68.5,7,0,6,1.7,49,3,MID,50,TOT
515,Erik,Lamela,2,4,55,826,12,283.1,204.8,364.0,1,186,84.7,4,0,4,0.1,63,3,MID,65,TOT
516,Christian,Eriksen,11,10,199,3218,33,1487.0,1072.6,1021.0,23,826,358.2,17,0,0,19.4,97,3,MID,95,TOT
517,Bamidele,Alli,9,13,175,2957,28,878.5,775.2,934.0,12,565,258.8,16,0,7,13.8,90,3,MID,95,TOT
518,Victor,Wanyama,1,0,32,837,11,96.8,206.0,77.0,1,174,37.8,2,0,2,0.3,48,3,MID,50,TOT
519,Heung-Min,Son,12,8,178,2292,18,588.2,725.8,1177.0,16,544,249.1,14,0,0,14.0,83,3,MID,80,TOT
520,Harry,Winks,0,1,31,768,9,172.2,144.4,14.0,0,167,33.1,4,0,0,0.1,48,3,MID,50,TOT
521,Moussa,Sissoko,1,1,58,1385,18,384.7,245.8,281.0,0,246,91.1,7,0,3,0.4,53,3,MID,55,TOT
522,Harry,Kane,29,2,217,3074,34,502.1,1214.4,2355.0,31,781,407.4,15,0,5,37.7,131,4,FWD,125,TOT
523,Vincent,Janssen,0,0,1,1,0,0.0,0.0,0.0,0,2,0.0,0,0,0,0.1,74,4,FWD,75,TOT
524,Kyle,Walker-Peters,0,2,13,188,4,48.3,70.4,10.0,0,73,12.9,1,0,0,0.9,40,2,DEF,45,TOT
525,Cameron,Carter-Vickers,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,2,DEF,45,TOT
526,Davinson,Sánchez,0,0,107,2532,21,74.8,598.0,89.0,8,597,76.2,13,1,1,1.2,60,2,DEF,60,TOT
527,Tashan,Oakley-Boothe,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,TOT
528,Serge,Aurier,2,2,77,1427,13,236.5,367.2,209.0,9,335,81.4,6,1,1,0.7,59,2,DEF,60,TOT
529,Juan,Foyth,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,2,DEF,45,TOT
530,Paulo,Gazzaniga,0,0,9,90,0,0.0,27.4,0.0,2,26,2.7,1,0,0,0.1,42,1,GK,45,TOT
531,Alfie,Whiteman,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,1,GK,40,TOT
532,Lucas,Rodrigues Moura da Silva,0,1,11,206,6,83.2,49.0,41.0,0,36,17.5,0,0,0,0.0,77,3,MID,80,TOT
533,Kazaiah,Sterling,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,4,FWD,45,TOT
534,Andre,Gray,5,3,79,1486,30,254.0,251.2,594.0,4,237,108.2,5,0,1,1.3,63,4,FWD,65,WAT
535,Nathaniel,Chalobah,0,0,13,447,7,26.5,78.8,95.0,0,40,20.0,3,0,1,0.8,42,3,MID,45,WAT
536,Molla,Wagué,1,0,19,438,8,5.6,98.0,41.0,0,82,14.5,1,0,0,0.0,45,2,DEF,45,WAT
537,Costel,Pantilimon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,1,GK,45,WAT
538,Heurelho,Gomes,0,0,64,2128,40,0.2,457.0,0.0,4,394,45.6,5,0,0,1.2,44,1,GK,45,WAT
539,Younes,Kaboul,0,0,7,151,3,0.9,47.4,2.0,0,35,5.0,1,0,0,0.1,42,2,DEF,45,WAT
540,Craig,Cathcart,0,0,14,495,6,2.0,120.0,23.0,0,90,14.6,1,0,1,0.0,44,2,DEF,45,WAT
541,Sebastian,Prödl,0,0,42,1566,29,25.9,276.4,89.0,0,267,39.3,5,0,5,0.2,43,2,DEF,45,WAT
542,José,Holebas,0,4,72,2381,47,632.8,510.0,125.0,6,412,127.0,6,0,7,0.5,48,2,DEF,50,WAT
543,Miguel,Britos,1,0,22,795,16,42.7,180.4,51.0,0,149,27.3,2,1,3,0.5,43,2,DEF,45,WAT
544,Christian,Kabasele,2,0,68,2329,43,52.0,645.0,137.0,2,407,83.7,6,0,5,0.5,44,2,DEF,45,WAT
545,Daryl,Janmaat,3,1,59,1818,37,230.6,445.0,253.0,3,342,92.9,2,0,3,0.4,48,2,DEF,50,WAT
546,Adrian,Mariappa,0,0,58,2206,43,59.4,462.0,106.0,2,378,62.8,6,0,4,4.9,41,2,DEF,40,WAT
547,Brandon,Mason,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.1,39,2,DEF,40,WAT
548,Francisco,Femenía Far,1,1,65,1709,34,302.8,327.2,113.0,9,389,74.5,5,0,2,1.4,43,2,DEF,45,WAT
549,Tom,Cleverley,1,2,58,1900,33,464.8,332.2,124.0,3,300,92.1,6,1,1,0.4,50,3,MID,50,WAT
550,Etienne,Capoue,1,1,48,1537,29,165.9,280.2,150.0,0,262,59.7,4,0,3,1.4,48,3,MID,55,WAT
551,Valon,Behrami,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,3,MID,45,WAT
552,Steven,Berghuis,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,3,MID,50,WAT
553,Nordin,Amrabat,0,0,6,198,3,46.5,22.8,10.0,0,11,8.0,1,0,0,0.0,50,3,MID,50,WAT
554,Isaac,Success,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,53,3,MID,55,WAT
555,Abdoulaye,Doucouré,7,4,136,3324,63,595.8,859.0,537.0,16,679,199.7,9,0,10,11.0,52,3,MID,50,WAT
556,Roberto,Pereyra,5,3,81,1610,34,370.6,346.0,472.0,5,299,118.8,1,0,3,0.2,58,3,MID,60,WAT
557,Will,Hughes,2,3,53,987,16,267.0,238.6,136.0,5,190,64.3,4,0,0,0.3,46,3,MID,50,WAT
558,Troy,Deeney,5,2,73,1836,30,349.4,343.0,566.0,7,241,125.3,6,1,1,0.8,63,4,FWD,65,WAT
559,Stefano,Okaka,1,1,24,442,9,92.0,74.4,145.0,1,52,29.8,2,0,2,0.3,53,4,FWD,55,WAT
560,Mauro,Zárate,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,54,4,FWD,55,WAT
561,Ben,Watson,0,0,12,455,12,46.1,74.2,10.0,0,61,13.1,0,0,1,0.1,43,3,MID,45,WAT
562,Jerome,Sinclair,0,0,4,29,1,11.0,4.4,4.0,0,12,1.9,0,0,0,0.2,49,4,FWD,50,WAT
563,Richarlison,de Andrade,5,8,125,2817,54,384.7,497.0,1217.0,4,304,209.3,8,0,4,6.5,58,3,MID,60,WAT
564,André,Carrillo,1,3,64,1529,31,331.2,271.2,300.0,4,275,90.3,4,0,2,0.0,54,3,MID,55,WAT
565,Orestis,Karnezis,0,0,47,1291,24,0.0,247.6,0.0,5,240,24.8,4,0,0,0.2,45,1,GK,45,WAT
566,Marvin,Zeegelaar,0,2,28,993,18,142.1,185.2,24.0,5,186,35.2,2,1,4,0.3,40,2,DEF,45,WAT
567,Michael,Folivi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,4,FWD,45,WAT
568,Daniel,Bachmann,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,1,GK,40,WAT
569,Gerard,Deulofeu,1,1,25,433,3,141.3,92.4,124.0,3,87,35.8,2,0,0,0.4,55,3,MID,60,WAT
570,Carl,Stewart,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,WAT
571,Dodi,Lukebakio,0,0,1,15,1,24.7,6.6,5.0,0,5,3.6,0,0,0,0.0,48,3,MID,50,WAT
572,Didier,Ndong,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,WAT
573,Joy,Mukena,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,WAT
574,Kieran,Gibbs,0,2,86,2826,44,359.6,484.6,131.0,2,483,97.7,8,0,3,0.4,50,2,DEF,50,WBA
575,Gareth,Barry,1,2,56,1921,35,274.9,347.8,195.0,0,287,82.0,4,0,4,0.8,44,3,MID,45,WBA
576,Daniel,Sturridge,2,1,32,541,8,205.3,136.2,304.0,0,131,64.5,3,0,0,0.6,79,4,FWD,80,WBA
577,Boaz,Myhill,0,0,1,90,1,0.0,12.2,0.0,0,7,1.2,0,0,1,3.1,40,1,GK,40,WBA
578,Ben,Foster,0,0,123,3330,55,20.0,716.8,0.0,11,635,73.8,10,0,2,9.4,43,1,GK,45,WBA
579,Allan-Roméo,Nyom,0,1,70,2306,40,266.7,454.6,23.0,6,407,74.3,7,0,7,1.1,47,2,DEF,50,WBA
580,Jonny,Evans,2,2,78,2269,38,104.2,536.2,211.0,5,455,85.1,6,0,7,1.0,49,2,DEF,50,WBA
581,Craig,Dawson,2,1,87,2510,39,181.3,629.6,298.0,4,453,111.2,8,0,6,1.5,48,2,DEF,50,WBA
582,Gareth,McAuley,0,0,8,454,15,4.9,85.4,2.0,0,73,9.3,0,0,0,0.5,45,2,DEF,50,WBA
583,Jake,Livermore,2,2,89,2671,41,313.1,454.6,207.0,6,375,97.8,8,0,5,0.4,48,3,MID,50,WBA
584,Nacer,Chadli,1,0,15,213,4,26.4,44.4,35.0,3,38,10.6,1,0,1,0.2,56,3,MID,60,WBA
585,James,Morrison,1,0,13,205,1,40.4,56.0,47.0,0,35,14.5,2,0,0,0.0,53,3,MID,55,WBA
586,Claudio,Yacob,0,0,23,898,17,29.1,142.8,59.0,0,124,23.2,3,0,5,0.2,43,3,MID,45,WBA
587,James,McClean,1,0,45,1391,20,299.0,237.4,279.0,1,153,80.2,6,0,7,0.1,47,3,MID,50,WBA
588,Jonathan,Leko,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,WBA
589,Matt,Phillips,2,3,81,2087,32,531.8,370.2,345.0,3,276,124.7,10,0,3,0.5,54,3,MID,60,WBA
590,Sam,Field,1,0,23,534,7,64.8,102.4,95.0,2,70,26.3,4,0,3,0.1,44,3,MID,45,WBA
591,Chris,Brunt,0,8,81,1917,23,651.1,421.8,155.0,6,380,122.9,9,0,5,0.5,50,3,MID,55,WBA
592,Salomón,Rondón,7,3,103,2765,48,387.2,431.2,891.0,5,271,169.6,6,0,4,1.1,60,4,FWD,65,WBA
593,Hal,Robson-Kanu,2,0,32,816,14,115.9,121.2,264.0,1,83,49.5,4,1,2,0.4,49,4,FWD,50,WBA
594,Jay,Rodriguez,7,1,109,2807,41,329.8,460.4,931.0,11,335,171.1,10,0,2,2.5,54,4,FWD,60,WBA
595,Ahmed El-Sayed,Hegazi,2,0,114,3386,55,99.5,962.8,196.0,11,646,126.1,10,0,4,17.8,46,2,DEF,45,WBA
596,Rekeem,Harper,0,0,1,20,0,20.4,6.6,0.0,0,6,2.7,0,0,0,0.0,45,3,MID,45,WBA
597,Kane,Wilson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,2,DEF,40,WBA
598,Oliver,Burke,0,2,23,356,11,73.9,77.4,75.0,0,75,22.5,0,0,0,0.0,49,3,MID,55,WBA
599,Grzegorz,Krychowiak,0,3,58,1634,30,220.9,271.8,91.0,4,249,58.4,4,0,2,0.1,47,3,MID,50,WBA
600,Alex,Palmer,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,1,GK,40,WBA
601,Max,Melbourne,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,WBA
602,Rayhaan,Tulloch,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.7,45,4,FWD,45,WBA
603,Nathan,Ferguson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,2,DEF,40,WBA
604,Ali,Gabr,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,42,2,DEF,45,WBA
605,Kyle,Jameson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,2,DEF,40,WBA
606,Marko,Arnautovic,11,7,144,2309,50,543.0,713.8,1155.0,12,440,241.1,7,1,5,7.6,71,3,MID,70,WHU
607,Adrián,San Miguel del Castillo,0,0,72,1710,29,0.0,470.4,0.0,5,374,47.0,6,0,2,2.4,40,1,GK,45,WHU
608,Darren,Randolph,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,1,GK,45,WHU
609,Jose,Fonte,0,2,34,688,11,57.8,186.8,89.0,3,156,33.4,3,0,0,0.8,47,2,DEF,50,WHU
610,James,Collins,1,0,36,1049,19,25.5,346.0,76.0,3,200,44.6,3,0,3,0.2,43,2,DEF,45,WHU
611,Winston,Reid,0,0,42,1452,27,48.8,322.4,64.0,3,264,43.6,5,0,5,0.6,48,2,DEF,50,WHU
612,Aaron,Cresswell,1,7,118,3069,60,562.7,690.2,193.0,10,613,145.0,10,0,7,3.2,49,2,DEF,50,WHU
613,Angelo,Ogbonna,1,0,77,2880,60,81.4,687.8,145.0,4,520,91.4,7,0,3,3.4,42,2,DEF,45,WHU
614,Sam,Byram,0,0,5,246,7,37.6,71.0,36.0,0,41,14.5,0,0,1,0.1,42,2,DEF,45,WHU
615,Arthur,Masuaku,0,3,68,1867,29,295.1,385.0,128.0,2,352,80.7,6,0,5,1.2,42,2,DEF,45,WHU
616,Pablo,Zabaleta,0,1,90,3289,62,293.7,635.0,77.0,6,563,100.7,10,0,9,1.9,49,2,DEF,50,WHU
617,Robert,Snodgrass,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.6,58,3,MID,60,WHU
618,Mark,Noble,4,0,84,2400,45,337.8,527.6,141.0,7,461,100.8,7,0,6,0.3,53,3,MID,55,WHU
619,Cheikhou,Kouyaté,2,3,86,2798,56,262.4,480.0,320.0,2,367,106.1,7,0,5,0.3,50,3,MID,50,WHU
620,Pedro,Obiang,2,0,54,1562,29,132.1,377.8,88.0,6,270,60.1,5,0,3,0.7,42,3,MID,45,WHU
621,Manuel,Lanzini,5,7,106,2039,44,624.9,559.4,502.0,11,470,168.8,6,0,4,0.8,66,3,MID,70,WHU
622,Michail,Antonio,3,2,62,1350,23,256.3,296.6,393.0,1,188,94.6,7,0,1,0.2,74,3,MID,75,WHU
623,Sofiane,Feghouli,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,55,3,MID,55,WHU
624,Edimilson,Fernandes,0,2,29,840,20,97.3,110.8,77.0,0,123,28.6,2,0,1,0.2,43,3,MID,45,WHU
