,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type,position,initial_cost,team_name
623,Robert,Snodgrass,0,0,14,528,14,56.0,76.4,75.0,0,76,20.7,0,0,2,0.1,56,3,MID,60,WBA
624,Grady,Diangana,1,0,39,1230,33,102.3,169.4,162.0,0,113,43.4,1,0,0,0.2,50,3,MID,55,WBA
625,Matheus,Pereira,11,7,153,2574,58,873.6,744.0,661.0,15,565,227.9,6,1,2,5.0,54,3,MID,60,WBA
626,Cedric,Kipre,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,43,2,DEF,45,WBA
627,Branislav,Ivanovic,0,0,20,764,19,12.7,117.8,61.0,0,120,19.1,2,0,2,0.1,44,2,DEF,45,WBA
628,Conor,Gallagher,2,2,71,2530,48,320.1,437.2,276.0,3,322,103.2,5,0,11,0.1,55,3,MID,55,WBA
629,Filip,Krovinovic,0,0,17,541,11,103.6,74.4,50.0,0,97,22.8,1,0,0,0.0,49,3,MID,50,WBA
630,Karlan,Grant,1,0,41,1120,26,63.8,93.0,259.0,3,104,41.2,3,0,1,0.0,56,4,FWD,60,WBA
631,Lee,Peltier,0,0,2,228,8,20.3,45.6,0.0,0,25,6.7,0,0,1,0.1,39,2,DEF,40,WBA
632,Cheikh,Diaby,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,4,FWD,45,WBA
633,Andy,Lonergan,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,1,GK,40,WBA
634,Mbaye,Diagne,3,5,57,1188,17,130.8,180.0,346.0,3,134,65.2,4,0,2,0.3,60,4,FWD,60,WBA
635,Okay,Yokuslu,0,1,34,1316,20,88.6,200.0,91.0,0,195,38.0,4,0,4,0.0,45,3,MID,45,WBA
636,Caleb,Taylor,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,WBA
637,Taylor,Gardner-Hickman,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,WBA
638,Toby,King,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,WBA
639,Tim,Iroegbunam,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,WBA
640,Jesse,Lingard,9,5,106,1423,19,288.2,487.0,530.0,15,332,130.4,4,0,3,29.6,66,3,MID,60,WHU
641,Mark,Noble,0,0,27,701,15,88.6,80.4,7.0,0,132,17.6,0,0,1,0.3,45,3,MID,50,WHU
642,David,Martin,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.3,39,1,GK,40,WHU
643,Darren,Randolph,0,0,10,270,3,0.0,46.2,0.0,0,46,4.7,1,0,0,0.2,43,1,GK,45,WHU
644,Lukasz,Fabianski,0,0,133,3150,44,0.0,745.2,0.0,11,634,74.4,10,0,2,3.2,50,1,GK,50,WHU
645,Angelo,Ogbonna,3,0,100,2492,34,56.4,489.8,244.0,5,461,79.1,9,0,5,0.8,47,2,DEF,50,WHU
646,Roberto,Jimenez Gago,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,1,GK,45,WHU
647,Jack,Wilshere,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,3,MID,50,WHU
648,Aaron,Cresswell,0,11,153,3170,41,898.6,669.4,96.0,21,730,166.8,11,0,3,18.2,57,2,DEF,50,WHU
649,Andriy,Yarmolenko,0,1,17,362,7,80.3,50.6,106.0,0,47,23.5,1,0,3,0.1,55,3,MID,60,WHU
650,Michail,Antonio,10,5,118,1972,25,349.1,517.8,1038.0,19,345,190.1,6,0,3,10.9,67,4,FWD,65,WHU
651,Ryan,Fredericks,1,1,28,564,9,166.8,155.2,96.0,0,127,41.9,1,0,2,0.2,42,2,DEF,45,WHU
652,Manuel,Lanzini,1,1,28,556,5,153.0,121.4,102.0,0,117,37.5,1,0,1,0.1,64,3,MID,65,WHU
653,Felipe Anderson,Pereira Gomes,0,0,2,2,0,0.4,2.4,2.0,0,8,0.5,0,0,0,0.1,61,3,MID,65,WHU
654,Sébastien,Haller,3,0,41,932,12,131.6,169.6,361.0,4,113,66.2,3,0,0,0.2,61,4,FWD,65,WHU
655,Arthur,Masuaku,0,2,42,1006,15,200.5,187.4,62.0,4,209,45.0,4,0,2,0.4,43,2,DEF,45,WHU
656,Fabián,Balbuena,1,0,39,1197,19,9.0,260.8,79.0,0,193,35.0,4,1,1,0.6,41,2,DEF,45,WHU
657,Jordan,Hugill,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,55,4,FWD,55,WHU
658,Jarrod,Bowen,8,6,141,2556,33,493.5,529.8,812.0,8,434,183.7,9,0,0,2.5,58,3,MID,65,WHU
659,Albian,Ajeti,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,55,4,FWD,55,WHU
660,Declan,Rice,2,1,86,2880,37,343.8,561.2,303.0,2,520,121.3,11,0,2,1.8,47,3,MID,50,WHU
661,Tomas,Soucek,10,2,147,3420,47,271.1,889.8,925.0,16,555,208.8,11,1,7,11.2,52,3,MID,50,WHU
662,Pablo,Fornals,5,7,125,2571,33,441.3,491.8,631.0,10,430,156.5,9,0,3,0.5,58,3,MID,65,WHU
663,Issa,Diop,2,0,42,1379,22,17.4,375.6,48.0,1,234,44.3,2,0,3,0.6,43,2,DEF,45,WHU
664,Ben,Johnson,1,0,25,516,10,63.7,98.0,28.0,0,104,18.9,1,0,1,2.2,39,2,DEF,40,WHU
665,Vladimir,Coufal,0,9,128,3054,43,670.9,693.8,220.0,12,625,158.7,9,0,3,8.6,48,2,DEF,45,WHU
666,Craig,Dawson,3,0,75,1925,25,30.2,433.6,219.0,3,336,68.4,7,1,3,0.9,45,2,DEF,45,WHU
667,Saïd,Benrahma,1,6,73,1376,19,371.9,301.0,371.0,4,255,104.6,3,0,0,0.4,59,3,MID,60,WHU
668,Frederik,Alves,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,WHU
669,Ademipo,Odubeko,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,4,FWD,45,WHU
670,Conor,Coventry,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,WHU
671,Jamal,Baptiste,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,WHU
672,Nathan,Trott,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,1,GK,40,WHU
673,John,Ruddy,0,0,4,91,1,0.0,25.4,0.0,0,19,2.5,0,0,0,0.2,43,1,GK,45,WOL
674,João Filipe Iria,Santos Moutinho,1,1,73,2526,40,726.9,478.4,113.0,4,446,132.2,6,1,3,0.8,51,3,MID,55,WOL
675,Rui Pedro,dos Santos Patrício,0,0,132,3330,51,0.0,763.6,0.0,12,626,76.1,10,0,1,4.6,53,1,GK,55,WOL
676,Ryan,Bennett,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,2,DEF,45,WOL
677,Willy,Boly,1,1,68,1879,29,46.1,414.0,182.0,4,364,64.2,6,0,2,1.1,54,2,DEF,55,WOL
678,Conor,Coady,1,0,106,3303,51,40.1,692.2,85.0,7,606,82.0,10,0,5,6.3,49,2,DEF,50,WOL
679,Raúl,Jiménez,4,1,43,824,10,96.2,177.4,275.0,7,148,55.0,4,0,0,4.4,81,4,FWD,85,WOL
680,Romain,Saïss,3,0,99,2407,40,101.2,584.6,347.0,11,466,103.4,8,0,2,5.8,49,2,DEF,50,WOL
681,Jonathan,Castro Otto,0,0,16,496,4,31.8,61.0,14.0,1,58,10.8,1,0,0,0.0,54,2,DEF,55,WOL
682,Léo,Bonatini,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,48,4,FWD,50,WOL
683,Leander,Dendoncker,1,2,77,2498,33,261.4,386.4,343.0,2,330,99.2,11,0,4,0.6,46,3,MID,50,WOL
684,Adama,Traoré,2,4,94,2640,41,751.0,475.4,645.0,5,359,187.2,7,0,4,5.3,60,3,MID,65,WOL
685,Rúben Diogo,da Silva Neves,5,1,104,2670,42,455.0,697.2,445.0,10,502,159.9,8,0,8,1.4,51,3,MID,55,WOL
686,Oskar,Buur,0,0,1,22,0,0.5,0.6,0.0,0,2,0.1,0,0,0,1.4,39,2,DEF,40,WOL
687,Daniel,Castelo Podence,3,2,75,1661,24,322.0,285.6,456.0,5,240,106.2,8,0,3,0.9,53,3,MID,55,WOL
688,Max,Kilman,0,1,58,1307,11,67.4,249.6,78.0,8,258,39.4,5,0,4,5.9,38,2,DEF,40,WOL
689,Rúben Gonçalo,Silva Nascimento Vinagre,0,0,1,172,7,25.3,31.2,0.0,0,24,5.7,0,0,0,0.7,41,2,DEF,45,WOL
690,Matija,Sarkic,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,1,GK,45,WOL
691,Morgan,Gibbs-White,1,0,22,407,6,112.8,85.0,114.0,3,87,31.3,0,0,1,0.0,49,3,MID,50,WOL
692,Pedro,Lomba Neto,5,8,124,2549,38,1007.3,594.2,722.0,10,492,232.5,9,0,4,3.7,55,3,MID,55,WOL
693,Bruno André,Cavaco Jordao,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,43,3,MID,45,WOL
694,Leonardo,Campana,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,47,4,FWD,50,WOL
695,Fabio,Silva,4,3,72,1352,29,166.1,238.2,758.0,5,198,114.9,0,0,2,1.0,52,4,FWD,55,WOL
696,Fernando,Marçal,0,0,19,618,9,61.7,102.6,13.0,0,104,17.9,1,0,2,0.1,47,2,DEF,50,WOL
697,Vitor,Ferreira,0,1,26,509,8,179.0,80.0,72.0,0,112,33.3,0,0,0,0.0,47,3,MID,50,WOL
698,Ki-Jana,Hoever,0,0,13,573,11,59.7,100.4,26.0,0,80,18.7,0,0,1,0.0,44,2,DEF,45,WOL
699,Nélson,Cabral Semedo,1,3,109,2983,45,412.9,595.2,297.0,11,548,130.7,9,0,5,2.9,51,2,DEF,55,WOL
700,Meritan,Shabani,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,3,MID,45,WOL
701,Rayan,Ait Nouri,1,1,54,1400,23,234.5,243.2,196.0,6,264,67.4,3,0,1,0.2,50,2,DEF,50,WOL
702,Owen,Otasowie,0,1,9,185,6,25.9,38.2,34.0,0,33,9.8,0,0,1,0.0,45,3,MID,45,WOL
703,Theo,Corbeanu,0,0,1,8,0,15.1,9.0,0.0,0,5,2.4,0,0,0,0.0,44,3,MID,45,WOL
704,Taylor,Perry,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,3,MID,45,WOL
705,Luke,Cundle,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,WOL
706,Lewis,Richards,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,WOL
707,Christian,Marques,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,2,DEF,40,WOL
708,Andreas,Söndergaard,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,1,GK,40,WOL
709,Patrick,Cutrone,0,0,2,23,0,0.0,0.0,4.0,0,5,0.2,0,0,0,0.0,59,4,FWD,60,WOL
710,Nigel,Lonwijk,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,39,2,DEF,40,WOL
711,Willian José,Da Silva,1,1,40,1106,13,165.9,89.6,256.0,3,131,50.9,5,0,0,0.2,68,4,FWD,70,WOL
712,Hugo,Bueno,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,WOL
